Student_ID,Gender,Age,Study_Hours_per_Week,Attendance_Percentage,Previous_Grade,Internet_Access,Assignments_Completed,Mock_Test_Score,Final_Exam_Score,Performance,Cluster
STU3865,Male,21,8,64,87,Yes,15,81,44,Poor,3
STU3866,Female,23,31,84,50,Yes,17,32,97,Excellent,0
STU3867,Female,21,32,96,97,Yes,11,82,99,Excellent,2
STU3868,Female,23,20,87,75,Yes,3,73,36,Poor,2
STU3869,Male,20,37,82,88,Yes,15,77,36,Poor,2
STU3870,Female,24,23,63,87,Yes,10,83,71,Average,2
STU3871,Female,23,25,97,90,Yes,6,45,36,Poor,2
STU3872,Male,22,26,50,62,Yes,14,59,95,Excellent,1
STU3873,Female,17,13,98,98,Yes,16,57,74,Average,3
STU3874,Female,20,13,75,82,Yes,14,45,97,Excellent,3
STU3875,Female,18,13,57,46,No,9,80,59,Average,3
STU3876,Female,21,31,99,66,Yes,3,62,72,Average,0
STU3877,Female,24,21,65,52,Yes,16,54,71,Average,1
STU3878,Male,24,12,87,90,Yes,3,47,61,Average,2
STU3879,Female,23,20,59,56,No,10,55,84,Excellent,1
STU3880,Female,17,22,91,71,Yes,3,35,68,Average,0
STU3881,Male,18,37,86,65,Yes,11,67,78,Excellent,0
STU3882,Male,22,5,75,96,No,9,73,38,Poor,2
STU3883,Male,18,16,77,99,No,13,96,86,Excellent,3
STU3884,Female,17,10,61,61,Yes,17,72,89,Excellent,3
STU3885,Male,22,9,69,52,No,5,35,46,Poor,1
STU3886,Female,18,20,98,51,Yes,4,93,48,Poor,0
STU3887,Female,22,22,63,46,Yes,1,42,69,Average,1
STU3888,Male,23,22,95,40,Yes,12,94,40,Poor,0
STU3889,Male,23,5,84,72,No,13,67,81,Excellent,2
STU3890,Female,17,23,78,91,Yes,2,93,57,Average,3
STU3891,Male,17,12,61,94,Yes,10,43,99,Excellent,3
STU3892,Female,22,7,67,53,No,3,46,93,Excellent,1
STU3893,Male,19,29,93,98,Yes,12,42,43,Poor,2
STU3894,Male,20,9,51,86,Yes,7,35,92,Excellent,3
STU3895,Male,24,23,51,82,Yes,7,35,82,Excellent,1
STU3896,Female,18,22,66,95,Yes,12,66,97,Excellent,3
STU3897,Male,18,35,59,97,Yes,9,86,43,Poor,3
STU3898,Female,19,37,67,80,No,12,82,78,Excellent,3
STU3899,Female,19,22,71,56,Yes,12,75,80,Excellent,0
STU3900,Female,19,20,68,43,Yes,16,33,49,Poor,1
STU3901,Female,21,20,50,91,Yes,5,63,87,Excellent,3
STU3902,Male,21,11,73,90,Yes,1,95,82,Excellent,2
STU3903,Female,22,18,85,78,Yes,16,92,76,Excellent,2
STU3904,Female,21,29,74,40,Yes,11,90,51,Average,1
STU3905,Male,23,36,85,80,Yes,5,71,69,Average,2
STU3906,Female,23,26,80,84,No,4,93,65,Average,2
STU3907,Male,17,20,80,63,Yes,4,46,38,Poor,3
STU3908,Female,24,33,51,73,Yes,8,90,82,Excellent,1
STU3909,Male,22,20,68,73,No,2,59,48,Poor,1
STU3910,Female,24,16,61,63,Yes,19,72,59,Average,1
STU3911,Male,18,21,59,98,Yes,4,36,80,Excellent,3
STU3912,Female,20,31,80,54,No,6,75,82,Excellent,0
STU3913,Female,17,29,94,56,Yes,11,52,74,Average,0
STU3914,Male,18,17,71,52,Yes,6,65,84,Excellent,0
STU3915,Male,18,12,72,46,Yes,9,43,41,Poor,0
STU3916,Male,22,9,72,48,Yes,7,49,94,Excellent,1
STU3917,Male,19,16,64,83,Yes,16,85,69,Average,3
STU3918,Female,19,7,75,74,Yes,4,61,97,Excellent,3
STU3919,Female,24,39,52,62,Yes,14,54,54,Average,1
STU3920,Male,17,37,72,93,Yes,8,78,50,Average,3
STU3921,Female,19,26,69,86,Yes,10,86,56,Average,3
STU3922,Male,18,13,94,78,Yes,12,56,70,Average,0
STU3923,Male,19,22,89,62,Yes,17,56,53,Average,0
STU3924,Female,21,33,88,65,Yes,16,75,36,Poor,0
STU3925,Female,19,31,57,40,Yes,8,74,41,Poor,1
STU3926,Female,18,21,67,53,Yes,9,55,81,Excellent,3
STU3927,Female,24,38,90,71,Yes,4,43,83,Excellent,2
STU3928,Female,22,7,55,90,Yes,10,77,77,Excellent,2
STU3929,Female,17,9,76,87,Yes,14,44,66,Average,3
STU3930,Female,20,18,85,49,No,1,80,51,Average,0
STU3931,Male,19,7,64,40,Yes,19,83,48,Poor,1
STU3932,Male,23,27,86,44,Yes,13,40,66,Average,0
STU3933,Male,23,34,54,42,Yes,4,57,94,Excellent,1
STU3934,Male,24,27,88,88,Yes,5,84,94,Excellent,2
STU3935,Male,18,31,58,89,Yes,14,98,86,Excellent,3
STU3936,Female,20,14,56,97,Yes,3,55,38,Poor,3
STU3937,Male,20,29,90,92,No,9,99,97,Excellent,2
STU3938,Male,21,17,69,66,Yes,18,61,67,Average,1
STU3939,Male,20,20,59,90,Yes,8,77,35,Poor,3
STU3940,Male,23,38,75,93,No,9,41,98,Excellent,2
STU3941,Male,22,26,53,96,Yes,3,99,71,Average,2
STU3942,Male,18,21,87,61,Yes,3,90,41,Poor,0
STU3943,Male,18,27,73,57,No,5,63,58,Average,3
STU3944,Female,19,13,63,55,Yes,7,74,89,Excellent,1
STU3945,Female,19,6,90,41,Yes,15,89,37,Poor,0
STU3946,Male,19,36,50,86,No,7,94,57,Average,3
STU3947,Female,23,26,66,52,Yes,15,42,70,Average,1
STU3948,Female,23,17,94,84,No,5,77,91,Excellent,2
STU3949,Female,24,12,73,55,Yes,16,78,82,Excellent,1
STU3950,Female,23,5,76,47,Yes,0,87,47,Poor,1
STU3951,Male,23,21,56,82,Yes,18,99,95,Excellent,2
STU3952,Female,23,16,58,47,Yes,17,90,58,Average,1
STU3953,Female,23,8,92,93,Yes,16,55,77,Excellent,2
STU3954,Female,22,17,84,49,Yes,16,68,67,Average,0
STU3955,Male,23,35,61,94,Yes,11,87,58,Average,2
STU3956,Male,24,11,70,72,Yes,11,56,56,Average,1
STU3957,Male,20,27,52,70,Yes,5,69,86,Excellent,3
STU3958,Male,20,28,64,51,Yes,6,60,40,Poor,1
STU3959,Male,21,9,70,48,Yes,7,32,53,Average,1
STU3960,Male,22,9,59,76,Yes,2,44,63,Average,1
STU3961,Male,19,21,82,48,No,16,83,98,Excellent,0
STU3962,Female,17,34,95,87,Yes,7,99,48,Poor,2
STU3963,Female,23,13,55,57,Yes,10,40,64,Average,1
STU3964,Female,21,10,51,69,No,19,59,55,Average,1
STU3965,Male,17,29,78,71,Yes,17,64,99,Excellent,0
STU3966,Male,24,23,89,79,Yes,15,72,38,Poor,2
STU3967,Male,20,20,82,62,Yes,12,90,80,Excellent,0
STU3968,Male,21,25,53,50,No,8,69,42,Poor,1
STU3969,Male,24,6,53,59,Yes,18,71,52,Average,1
STU3970,Female,21,14,78,58,No,6,71,94,Excellent,0
STU3971,Female,18,20,86,75,No,16,32,79,Excellent,0
STU3972,Male,24,19,69,91,Yes,7,50,65,Average,2
STU3973,Male,20,17,90,65,Yes,7,82,62,Average,0
STU3974,Male,20,17,72,49,Yes,2,73,98,Excellent,0
STU3975,Male,22,36,94,63,Yes,15,75,71,Average,0
STU3976,Female,21,12,67,52,Yes,11,66,69,Average,1
STU3977,Male,23,22,98,91,No,14,67,70,Average,2
STU3978,Male,20,30,74,85,Yes,3,67,91,Excellent,2
STU3979,Male,21,14,50,92,Yes,6,40,38,Poor,3
STU3980,Male,22,35,64,73,Yes,10,74,83,Excellent,1
STU3981,Female,23,37,83,68,Yes,4,93,73,Average,2
STU3982,Male,24,33,97,75,Yes,12,73,52,Average,2
STU3983,Male,22,9,69,46,Yes,10,91,94,Excellent,1
STU3984,Female,18,17,86,90,Yes,4,90,44,Poor,3
STU3985,Female,23,5,76,69,Yes,7,41,57,Average,1
STU3986,Female,21,27,71,56,No,16,38,93,Excellent,1
STU3987,Male,20,7,54,87,Yes,10,96,41,Poor,3
STU3988,Male,20,7,83,52,Yes,18,31,47,Poor,0
STU3989,Female,21,11,88,95,Yes,17,37,37,Poor,2
STU3990,Female,21,39,52,63,Yes,9,72,74,Average,1
STU3991,Female,21,19,66,93,Yes,4,47,45,Poor,3
STU3992,Female,19,7,73,94,Yes,0,81,85,Excellent,3
STU3993,Female,23,33,73,70,No,16,68,57,Average,2
STU3994,Female,20,34,52,97,Yes,16,60,66,Average,3
STU3995,Male,23,22,94,66,Yes,0,43,75,Excellent,0
STU3996,Male,22,15,56,89,Yes,0,93,76,Excellent,2
STU3997,Male,20,5,74,60,No,8,73,72,Average,0
STU3998,Female,19,33,52,83,Yes,3,89,76,Excellent,3
STU3999,Female,21,14,64,94,Yes,8,31,77,Excellent,3
STU4000,Female,18,32,78,96,Yes,13,61,67,Average,3
STU4001,Female,21,35,99,40,No,14,65,71,Average,0
STU4002,Female,24,23,78,54,No,15,84,91,Excellent,1
STU4003,Female,21,7,59,42,Yes,15,92,98,Excellent,1
STU4004,Male,19,19,81,45,Yes,12,98,98,Excellent,0
STU4005,Male,23,37,72,53,Yes,13,69,94,Excellent,1
STU4006,Female,20,30,88,94,No,8,53,86,Excellent,2
STU4007,Male,21,20,58,77,No,8,87,61,Average,3
STU4008,Female,20,37,86,72,No,3,57,93,Excellent,0
STU4009,Male,17,24,89,91,No,9,91,53,Average,3
STU4010,Female,22,17,63,77,No,2,54,37,Poor,1
STU4011,Female,23,37,53,47,Yes,8,36,73,Average,1
STU4012,Male,20,9,69,65,No,18,67,90,Excellent,1
STU4013,Male,18,18,77,54,Yes,15,74,40,Poor,0
STU4014,Female,22,31,63,53,No,15,61,62,Average,1
STU4015,Female,24,27,93,87,Yes,16,61,82,Excellent,2
STU4016,Male,24,18,83,59,Yes,17,30,82,Excellent,1
STU4017,Male,18,8,62,94,Yes,9,74,88,Excellent,3
STU4018,Female,21,23,80,87,Yes,18,93,50,Average,2
STU4019,Male,22,8,82,98,Yes,14,97,69,Average,2
STU4020,Female,20,34,88,58,Yes,14,36,64,Average,0
STU4021,Female,22,23,77,95,Yes,10,67,82,Excellent,2
STU4022,Female,21,35,74,72,Yes,7,99,42,Poor,2
STU4023,Female,19,35,81,75,Yes,15,82,85,Excellent,0
STU4024,Male,23,13,58,63,Yes,9,59,44,Poor,1
STU4025,Male,18,17,77,49,No,8,51,62,Average,0
STU4026,Male,21,18,80,91,Yes,14,87,70,Average,2
STU4027,Male,19,14,66,89,Yes,4,84,94,Excellent,3
STU4028,Male,22,35,72,73,Yes,19,75,44,Poor,2
STU4029,Male,22,27,62,75,Yes,1,55,48,Poor,1
STU4030,Male,21,31,59,86,Yes,15,93,97,Excellent,2
STU4031,Female,20,10,65,75,Yes,17,38,81,Excellent,3
STU4032,Male,22,30,55,55,Yes,15,44,90,Excellent,1
STU4033,Male,20,6,97,54,Yes,4,48,40,Poor,0
STU4034,Female,20,17,60,57,Yes,0,45,53,Average,1
STU4035,Male,23,23,52,46,Yes,18,54,86,Excellent,1
STU4036,Male,20,5,77,86,Yes,9,80,96,Excellent,2
STU4037,Female,17,36,90,61,No,12,75,83,Excellent,0
STU4038,Male,23,26,64,71,Yes,10,36,45,Poor,1
STU4039,Male,19,33,62,82,Yes,14,63,80,Excellent,3
STU4040,Male,19,6,91,58,Yes,1,87,79,Excellent,0
STU4041,Female,22,15,94,79,Yes,5,52,92,Excellent,2
STU4042,Male,22,21,66,95,Yes,10,52,66,Average,2
STU4043,Male,20,12,56,40,Yes,14,46,44,Poor,1
STU4044,Female,23,26,77,74,Yes,8,42,47,Poor,2
STU4045,Male,23,8,87,44,Yes,11,56,47,Poor,0
STU4046,Female,17,15,62,89,Yes,3,95,70,Average,3
STU4047,Female,20,12,66,51,Yes,13,59,53,Average,1
STU4048,Male,17,13,64,51,Yes,2,33,41,Poor,3
STU4049,Female,24,30,85,60,No,16,96,49,Poor,2
STU4050,Female,20,6,77,98,Yes,12,43,80,Excellent,3
STU4051,Male,18,20,64,97,Yes,7,40,82,Excellent,3
STU4052,Female,18,35,95,58,Yes,11,69,38,Poor,0
STU4053,Female,21,10,60,48,Yes,11,32,37,Poor,1
STU4054,Male,20,25,80,82,Yes,11,30,37,Poor,3
STU4055,Male,23,30,53,88,Yes,1,38,62,Average,1
STU4056,Male,22,23,84,87,No,9,30,57,Average,2
STU4057,Female,19,32,83,75,Yes,8,45,64,Average,3
STU4058,Male,21,12,76,81,Yes,0,75,96,Excellent,2
STU4059,Female,22,18,59,93,Yes,3,39,85,Excellent,3
STU4060,Female,18,28,79,86,No,13,62,75,Excellent,3
STU4061,Female,20,30,94,96,Yes,15,70,98,Excellent,2
STU4062,Female,21,35,69,90,Yes,17,80,77,Excellent,2
STU4063,Female,20,36,78,71,Yes,1,51,92,Excellent,0
STU4064,Female,18,6,78,74,Yes,5,45,93,Excellent,3
STU4065,Female,21,29,72,70,Yes,2,91,74,Average,2
STU4066,Male,18,6,99,99,No,19,82,80,Excellent,2
STU4067,Male,17,5,70,92,Yes,18,43,96,Excellent,3
STU4068,Female,18,16,97,94,Yes,12,88,83,Excellent,2
STU4069,Female,23,13,92,71,No,16,55,57,Average,2
STU4070,Male,23,32,59,76,Yes,13,73,78,Excellent,1
STU4071,Female,20,37,90,71,Yes,10,49,78,Excellent,0
STU4072,Male,19,26,61,82,Yes,15,34,53,Average,3
STU4073,Male,18,29,79,95,Yes,10,94,78,Excellent,3
STU4074,Male,22,22,82,76,Yes,17,40,45,Poor,2
STU4075,Female,23,10,67,78,Yes,1,76,94,Excellent,2
STU4076,Female,24,22,63,77,No,7,39,72,Average,1
STU4077,Male,19,20,71,69,No,13,90,37,Poor,3
STU4078,Male,17,19,70,97,Yes,1,74,50,Average,3
STU4079,Male,21,12,50,71,Yes,12,76,43,Poor,1
STU4080,Male,21,17,98,84,Yes,9,63,75,Excellent,2
STU4081,Male,23,11,92,41,Yes,7,42,72,Average,0
STU4082,Female,19,21,64,90,Yes,6,52,99,Excellent,3
STU4083,Male,23,36,85,50,Yes,12,65,69,Average,0
STU4084,Female,21,26,96,98,Yes,18,92,69,Average,2
STU4085,Male,24,17,71,59,No,14,76,82,Excellent,1
STU4086,Female,18,27,81,76,Yes,1,95,42,Poor,3
STU4087,Female,19,33,95,48,Yes,4,43,61,Average,0
STU4088,Female,20,26,82,77,Yes,18,82,43,Poor,2
STU4089,Female,18,5,90,88,Yes,0,95,64,Average,3
STU4090,Female,18,33,88,58,No,6,78,48,Poor,0
STU4091,Female,18,9,72,94,No,17,45,57,Average,3
STU4092,Male,20,39,92,79,Yes,0,97,63,Average,2
STU4093,Female,24,14,51,46,Yes,0,72,60,Average,1
STU4094,Male,17,23,51,44,Yes,6,94,49,Poor,3
STU4095,Female,24,11,87,86,Yes,16,38,50,Average,2
STU4096,Female,24,39,78,81,Yes,5,50,47,Poor,2
STU4097,Male,24,17,95,63,Yes,19,72,58,Average,2
STU4098,Female,22,14,52,87,Yes,11,95,96,Excellent,2
STU4099,Male,23,6,88,80,Yes,19,33,91,Excellent,2
STU4100,Male,21,10,56,46,Yes,14,36,70,Average,1
STU4101,Male,23,12,85,50,Yes,12,87,94,Excellent,0
STU4102,Male,19,29,78,48,Yes,11,33,56,Average,0
STU4103,Female,24,11,86,88,Yes,1,49,37,Poor,2
STU4104,Female,17,27,98,69,Yes,17,64,70,Average,0
STU4105,Male,19,23,85,80,Yes,3,88,70,Average,2
STU4106,Female,23,26,72,42,Yes,9,74,44,Poor,1
STU4107,Female,21,17,94,61,No,10,43,55,Average,0
STU4108,Male,20,25,65,79,No,5,51,83,Excellent,3
STU4109,Female,23,5,97,90,No,5,77,43,Poor,2
STU4110,Male,18,23,80,59,Yes,8,59,86,Excellent,0
STU4111,Male,23,37,83,71,Yes,19,58,82,Excellent,2
STU4112,Female,18,8,99,87,Yes,12,65,94,Excellent,0
STU4113,Female,20,7,50,46,Yes,4,71,84,Excellent,1
STU4114,Female,23,31,67,99,Yes,5,58,73,Average,2
STU4115,Male,17,39,89,46,Yes,3,36,50,Average,0
STU4116,Male,17,32,92,59,Yes,5,61,62,Average,0
STU4117,Female,19,10,64,64,Yes,17,42,40,Poor,3
STU4118,Female,20,10,97,84,No,12,42,95,Excellent,0
STU4119,Female,24,27,98,74,Yes,2,83,40,Poor,2
STU4120,Female,17,37,66,83,No,9,43,74,Average,3
STU4121,Male,23,20,93,63,Yes,3,35,96,Excellent,0
STU4122,Female,20,28,59,79,Yes,14,45,62,Average,3
STU4123,Male,21,9,69,52,Yes,11,70,81,Excellent,1
STU4124,Male,18,17,55,91,Yes,14,81,43,Poor,3
STU4125,Female,23,16,57,87,Yes,9,45,86,Excellent,1
STU4126,Female,18,9,94,78,Yes,11,34,49,Poor,0
STU4127,Female,18,35,83,43,Yes,7,53,68,Average,0
STU4128,Male,24,32,81,51,Yes,2,72,54,Average,1
STU4129,Female,20,32,91,56,Yes,6,94,94,Excellent,0
STU4130,Female,20,34,53,40,Yes,17,39,92,Excellent,1
STU4131,Male,19,22,93,56,Yes,2,88,36,Poor,0
STU4132,Female,18,31,99,41,No,14,64,84,Excellent,0
STU4133,Male,19,39,88,45,Yes,1,60,48,Poor,0
STU4134,Female,24,30,69,83,Yes,14,40,90,Excellent,2
STU4135,Male,18,22,73,97,Yes,12,38,78,Excellent,3
STU4136,Female,19,37,73,50,No,19,95,80,Excellent,0
STU4137,Female,19,29,75,92,Yes,9,73,40,Poor,3
STU4138,Male,21,35,74,82,Yes,7,45,42,Poor,2
STU4139,Male,19,6,85,57,Yes,15,77,73,Average,0
STU4140,Female,20,37,56,79,Yes,15,82,78,Excellent,3
STU4141,Male,19,36,59,64,Yes,1,94,61,Average,3
STU4142,Male,18,22,96,78,Yes,8,77,50,Average,0
STU4143,Male,19,21,61,67,No,7,99,73,Average,3
STU4144,Male,17,38,50,85,Yes,10,75,35,Poor,3
STU4145,Female,22,11,99,55,No,0,62,85,Excellent,0
STU4146,Female,18,39,74,51,No,10,81,97,Excellent,0
STU4147,Male,17,34,65,80,Yes,17,84,67,Average,3
STU4148,Male,24,16,54,91,Yes,14,80,84,Excellent,2
STU4149,Male,18,39,68,68,Yes,8,69,88,Excellent,3
STU4150,Male,20,15,53,62,No,8,54,61,Average,1
STU4151,Female,22,8,55,60,Yes,0,92,53,Average,1
STU4152,Female,22,29,75,55,Yes,6,51,62,Average,1
STU4153,Male,20,36,98,92,Yes,11,67,57,Average,2
STU4154,Male,22,24,88,90,No,9,38,98,Excellent,2
STU4155,Male,20,35,88,87,Yes,18,66,73,Average,2
STU4156,Female,17,8,58,80,Yes,15,34,83,Excellent,3
STU4157,Male,24,5,94,84,Yes,5,51,93,Excellent,2
STU4158,Female,21,7,63,65,Yes,10,41,54,Average,1
STU4159,Male,18,26,97,76,Yes,18,89,95,Excellent,0
STU4160,Female,20,21,58,61,No,18,73,43,Poor,1
STU4161,Male,18,18,64,90,Yes,17,51,57,Average,3
STU4162,Female,24,39,86,49,Yes,14,35,41,Poor,1
STU4163,Male,17,17,99,46,Yes,15,56,65,Average,0
STU4164,Male,21,39,69,48,Yes,13,84,94,Excellent,1
STU4165,Male,24,6,57,64,Yes,7,44,95,Excellent,1
STU4166,Female,17,17,81,85,Yes,7,93,60,Average,3
STU4167,Male,22,20,96,54,Yes,1,46,88,Excellent,0
STU4168,Female,18,22,70,52,Yes,5,32,65,Average,3
STU4169,Female,23,11,90,81,Yes,12,39,75,Excellent,2
STU4170,Male,21,34,68,85,Yes,12,92,62,Average,2
STU4171,Male,22,11,78,65,Yes,11,92,40,Poor,2
STU4172,Male,24,19,80,60,Yes,1,91,68,Average,1
STU4173,Female,21,23,55,62,Yes,19,38,43,Poor,1
STU4174,Male,22,6,53,83,Yes,11,53,46,Poor,3
STU4175,Female,17,17,92,67,Yes,16,61,50,Average,0
STU4176,Female,20,35,78,90,Yes,5,32,65,Average,3
STU4177,Male,18,20,91,77,Yes,6,62,67,Average,0
STU4178,Male,19,10,52,51,No,5,72,41,Poor,1
STU4179,Male,19,32,50,63,Yes,3,41,37,Poor,3
STU4180,Male,17,36,93,52,Yes,8,61,54,Average,0
STU4181,Male,24,14,64,79,Yes,4,49,39,Poor,1
STU4182,Male,18,22,96,87,Yes,9,96,72,Average,2
STU4183,Female,24,8,70,41,Yes,14,97,90,Excellent,1
STU4184,Female,18,13,95,93,Yes,7,46,57,Average,3
STU4185,Female,17,11,80,78,Yes,3,48,36,Poor,3
STU4186,Male,18,12,56,51,Yes,4,33,55,Average,3
STU4187,Female,20,11,66,78,Yes,6,46,48,Poor,3
STU4188,Female,24,7,68,90,Yes,5,93,96,Excellent,2
STU4189,Female,17,21,88,53,Yes,12,51,45,Poor,0
STU4190,Female,20,6,52,69,No,18,95,38,Poor,3
STU4191,Female,18,19,79,80,Yes,9,71,81,Excellent,3
STU4192,Male,17,33,84,89,Yes,14,74,54,Average,3
STU4193,Male,18,26,78,82,Yes,2,40,86,Excellent,3
STU4194,Female,24,8,99,87,Yes,17,82,50,Average,2
STU4195,Female,17,10,63,58,Yes,13,89,79,Excellent,3
STU4196,Female,18,30,84,70,Yes,2,58,42,Poor,3
STU4197,Male,24,15,77,82,Yes,10,49,96,Excellent,2
STU4198,Male,20,30,79,89,Yes,9,34,55,Average,3
STU4199,Female,23,21,75,82,Yes,16,54,98,Excellent,2
STU4200,Male,20,28,56,64,Yes,12,63,64,Average,1
STU4201,Male,18,32,88,43,No,1,41,70,Average,0
STU4202,Female,17,39,80,89,Yes,12,57,39,Poor,3
STU4203,Male,19,35,54,90,No,18,35,72,Average,3
STU4204,Male,20,17,84,52,Yes,4,48,53,Average,0
STU4205,Female,20,39,99,75,No,15,41,61,Average,0
STU4206,Male,24,20,96,81,Yes,9,54,47,Poor,2
STU4207,Male,22,19,63,93,Yes,11,42,43,Poor,2
STU4208,Female,19,22,85,76,Yes,19,32,51,Average,3
STU4209,Male,18,31,76,42,Yes,12,53,78,Excellent,0
STU4210,Male,23,39,73,55,Yes,15,37,79,Excellent,1
STU4211,Female,17,39,89,65,Yes,0,74,76,Excellent,0
STU4212,Female,22,32,78,79,No,8,30,85,Excellent,2
STU4213,Female,18,13,94,95,Yes,15,32,92,Excellent,3
STU4214,Male,21,16,71,78,Yes,18,94,92,Excellent,2
STU4215,Female,23,19,57,58,Yes,14,44,64,Average,1
STU4216,Male,20,25,64,85,Yes,17,79,39,Poor,3
STU4217,Female,21,39,98,54,Yes,11,49,42,Poor,0
STU4218,Male,20,37,54,71,Yes,13,32,71,Average,3
STU4219,Female,20,23,53,88,No,2,90,81,Excellent,3
STU4220,Female,21,27,60,60,Yes,3,44,79,Excellent,1
STU4221,Female,23,17,67,40,Yes,5,88,39,Poor,1
STU4222,Female,24,5,91,45,Yes,15,83,97,Excellent,0
STU4223,Male,21,33,98,66,No,12,89,81,Excellent,0
STU4224,Female,18,28,79,62,Yes,11,66,59,Average,0
STU4225,Female,22,20,64,86,No,11,50,84,Excellent,2
STU4226,Male,22,29,55,70,Yes,1,52,79,Excellent,1
STU4227,Female,21,27,65,51,Yes,12,47,64,Average,1
STU4228,Male,18,32,96,60,Yes,2,46,82,Excellent,0
STU4229,Female,24,20,89,91,Yes,12,60,85,Excellent,2
STU4230,Female,22,15,58,41,Yes,1,93,89,Excellent,1
STU4231,Female,18,7,92,44,Yes,18,77,89,Excellent,0
STU4232,Male,24,19,83,48,Yes,8,55,80,Excellent,1
STU4233,Female,18,5,76,59,No,19,51,65,Average,0
STU4234,Female,20,11,62,85,No,0,74,68,Average,3
STU4235,Female,22,5,85,57,No,12,65,67,Average,0
STU4236,Male,24,36,76,61,No,1,93,90,Excellent,1
STU4237,Male,22,13,58,47,Yes,14,64,92,Excellent,1
STU4238,Female,20,33,54,73,Yes,18,56,91,Excellent,3
STU4239,Male,21,30,71,48,No,15,97,51,Average,1
STU4240,Female,20,27,80,46,Yes,10,46,45,Poor,0
STU4241,Female,22,33,52,69,Yes,14,99,51,Average,1
STU4242,Female,22,37,79,57,Yes,5,40,44,Poor,1
STU4243,Female,23,11,70,66,Yes,13,34,60,Average,1
STU4244,Female,24,16,84,55,Yes,5,87,40,Poor,1
STU4245,Female,21,35,55,60,Yes,18,86,50,Average,1
STU4246,Female,20,36,77,44,Yes,4,43,38,Poor,0
STU4247,Male,24,24,81,94,No,10,30,96,Excellent,2
STU4248,Male,17,21,91,68,Yes,3,45,98,Excellent,0
STU4249,Male,24,7,86,86,Yes,8,55,90,Excellent,2
STU4250,Male,17,5,74,76,Yes,8,78,57,Average,3
STU4251,Male,21,31,81,82,No,16,71,67,Average,2
STU4252,Male,20,37,84,61,Yes,7,99,65,Average,0
STU4253,Male,20,24,71,53,Yes,14,95,41,Poor,1
STU4254,Female,18,18,73,96,No,8,82,39,Poor,3
STU4255,Female,22,9,88,58,Yes,4,38,71,Average,0
STU4256,Female,19,27,79,74,No,3,98,35,Poor,3
STU4257,Female,23,19,99,63,Yes,19,69,79,Excellent,0
STU4258,Male,24,10,81,81,Yes,17,85,81,Excellent,2
STU4259,Male,21,37,80,99,Yes,8,34,64,Average,2
STU4260,Female,19,23,72,45,Yes,2,85,94,Excellent,0
STU4261,Female,24,17,89,99,Yes,8,34,58,Average,2
STU4262,Male,19,33,82,97,No,8,98,65,Average,2
STU4263,Female,21,10,74,42,No,3,81,62,Average,1
STU4264,Female,20,19,85,73,No,6,62,79,Excellent,0
STU4265,Female,21,20,73,84,Yes,6,51,38,Poor,3
STU4266,Female,24,28,80,89,No,7,44,95,Excellent,2
STU4267,Male,19,27,88,41,Yes,0,94,73,Average,0
STU4268,Female,22,14,95,54,No,8,52,58,Average,0
STU4269,Female,23,21,62,76,Yes,11,35,80,Excellent,1
STU4270,Male,23,34,59,54,Yes,5,87,87,Excellent,1
STU4271,Male,22,14,72,99,No,12,55,82,Excellent,2
STU4272,Female,22,23,67,71,No,4,41,43,Poor,1
STU4273,Male,20,33,81,60,Yes,18,31,56,Average,0
STU4274,Female,24,6,82,56,Yes,0,61,36,Poor,1
STU4275,Female,17,23,85,73,Yes,17,79,50,Average,3
STU4276,Male,21,11,77,71,Yes,7,90,39,Poor,2
STU4277,Female,23,30,65,89,Yes,7,40,46,Poor,2
STU4278,Female,22,19,65,86,Yes,14,97,86,Excellent,2
STU4279,Female,21,7,67,91,Yes,18,63,60,Average,3
STU4280,Female,23,20,57,62,Yes,9,37,49,Poor,1
STU4281,Male,22,6,91,74,Yes,15,37,93,Excellent,0
STU4282,Male,24,35,65,76,Yes,10,44,73,Average,1
STU4283,Female,23,32,60,82,Yes,11,34,97,Excellent,1
STU4284,Male,20,11,55,80,Yes,15,48,59,Average,3
STU4285,Female,17,34,50,76,Yes,15,38,75,Excellent,3
STU4286,Female,17,11,61,96,Yes,19,86,62,Average,3
STU4287,Female,22,33,87,72,Yes,2,83,55,Average,2
STU4288,Female,23,28,77,64,Yes,8,58,95,Excellent,1
STU4289,Female,20,8,94,85,Yes,7,48,91,Excellent,0
STU4290,Male,18,33,66,76,Yes,9,75,45,Poor,3
STU4291,Female,21,9,50,79,No,12,91,53,Average,3
STU4292,Male,21,33,81,60,Yes,17,89,35,Poor,0
STU4293,Male,19,34,57,85,Yes,12,34,66,Average,3
STU4294,Female,20,33,89,99,Yes,12,62,68,Average,2
STU4295,Female,23,30,92,87,Yes,14,84,51,Average,2
STU4296,Female,24,23,95,77,No,12,48,89,Excellent,2
STU4297,Female,24,30,73,79,Yes,15,46,53,Average,2
STU4298,Female,19,31,59,73,Yes,7,71,76,Excellent,3
STU4299,Male,22,34,96,58,Yes,18,51,93,Excellent,0
STU4300,Female,23,34,88,66,Yes,9,68,72,Average,2
STU4301,Female,19,7,88,48,Yes,11,56,65,Average,0
STU4302,Male,17,11,59,44,No,13,75,84,Excellent,3
STU4303,Male,21,13,85,44,No,5,57,64,Average,0
STU4304,Female,23,17,74,64,Yes,8,81,69,Average,1
